FrameNumber,timeOnFrame,lastUpdated,SMI,SCI,STI,FTI,Turnouts,Tags
77536,0,,1,1,2,1,0,
77537,0,,1,1,2,1,0,
77538,0,,1,1,2,1,0,
77539,0,,1,1,2,1,0,
77540,0,,1,1,2,1,0,
77541,0,,1,1,2,1,0,
77542,0,,1,1,2,1,0,
77543,0,,1,1,2,1,0,
77544,0,,1,1,2,1,0,
77545,0,,1,1,2,1,0,
77546,0,,1,1,2,1,0,
77547,0,,1,1,2,1,0,
77548,0,,1,1,2,1,0,
77549,0,,1,1,2,1,0,
77550,0,,1,1,2,1,0,
77551,0,,1,1,2,1,0,
77552,0,,1,1,2,1,0,
77553,0,,1,1,2,1,0,
77554,0,,1,1,2,1,0,
77555,0,,1,1,2,1,0,
77556,0,,1,1,2,1,0,
77557,0,,1,1,2,1,0,
77558,0,,1,1,2,1,0,
77559,0,,1,1,2,1,0,
77560,0,,1,1,2,1,0,
77561,0,,1,1,2,1,0,
77562,0,,1,1,2,1,0,
77563,0,,1,1,2,1,0,
77564,0,,1,1,2,1,0,
77565,0,,1,1,2,1,0,
77566,0,,1,1,2,1,0,
77567,0,,1,1,2,1,0,
77568,0,,1,1,2,1,0,
77569,0,,1,1,2,1,0,
77570,0,,1,1,2,1,0,
77571,0,,1,1,2,1,0,
77572,0,,1,1,2,1,0,
77573,0,,1,1,2,1,0,
77574,0,,1,1,2,1,0,
77575,0,,1,1,2,1,0,
77576,0,,1,1,2,1,0,
77577,0,,1,1,2,1,0,
77578,0,,1,1,2,1,0,
77579,0,,1,1,2,1,0,
77580,0,,1,1,2,1,0,
77581,0,,1,1,2,1,0,
77582,0,,1,1,2,1,0,
77583,0,,1,1,2,1,0,
77584,0,,1,1,2,1,0,
77585,0,,1,1,2,1,0,
77586,0,,1,1,2,1,0,
77587,0,,1,1,2,1,0,
77588,0,,1,1,2,1,0,
77589,0,,1,1,2,1,0,
77590,0,,1,1,2,1,0,
77591,0,,1,1,2,1,0,
77592,0,,1,1,2,1,0,
77593,0,,1,1,2,1,0,
77594,0,,1,1,2,1,0,
77595,0,,1,1,2,1,0,
77596,0,,1,1,2,1,0,
77597,0,,1,1,2,1,0,
77598,0,,1,1,2,1,0,
77599,0,,1,1,2,1,0,
77600,0,,1,1,2,1,0,
77601,0,,1,1,2,1,0,
77602,0,,1,1,2,1,0,
77603,0,,1,1,2,1,0,
77604,0,,1,1,2,1,0,
77605,0,,1,1,2,1,0,
77606,0,,1,1,2,1,0,
77607,0,,1,1,2,1,0,
77608,0,,1,1,2,1,0,
77609,0,,1,1,2,1,0,
77610,0,,1,1,2,1,0,
77611,0,,1,1,2,1,0,
77612,0,,1,1,2,1,0,
77613,0,,1,1,2,1,0,
77614,0,,1,1,2,1,0,
77615,0,,1,1,2,1,0,
77616,0,,1,1,2,1,0,
77617,0,,1,1,2,1,0,
77618,0,,1,1,2,1,0,
77619,0,,1,1,2,1,0,
77620,0,,1,1,2,1,0,
77621,0,,1,1,2,1,0,
77622,0,,1,1,2,1,0,
77623,0,,1,1,2,1,0,
77624,0,,1,1,2,1,0,
77625,0,,1,1,2,1,0,
77626,0,,1,1,2,1,0,
77627,0,,1,1,2,1,0,
77628,0,,1,1,2,1,0,
77629,0,,1,1,2,1,0,
77630,0,,1,1,2,1,0,
77631,0,,1,1,2,1,0,
77632,0,,1,1,2,1,0,
77633,0,,1,1,2,1,0,
77634,0,,1,1,2,1,0,
77635,0,,1,1,2,1,0,
77636,0,,1,1,2,1,0,
77637,0,,1,1,2,1,0,
77638,0,,1,1,2,1,0,
77639,0,,1,1,2,1,0,
77640,0,,1,1,2,1,0,
77641,0,,1,1,2,1,0,
77642,0,,1,1,2,1,0,
77643,0,,1,1,2,1,0,
77644,0,,1,1,2,1,0,
77645,0,,1,1,2,1,0,
77646,0,,1,1,2,1,0,
77647,0,,1,1,2,1,0,
77648,0,,1,1,2,1,0,
77649,0,,1,1,2,1,0,
77650,0,,1,1,2,1,0,
77651,0,,1,1,2,1,0,
77652,0,,1,1,2,1,0,
77653,0,,1,1,2,1,0,
77654,0,,1,1,2,1,0,
77655,0,,1,1,2,1,0,
77656,0,,1,1,2,1,0,
77657,0,,1,1,2,1,0,
77658,0,,1,1,2,1,0,
77659,0,,1,1,2,1,0,
77660,0,,1,1,2,1,0,
77661,0,,1,1,2,1,0,
77662,0,,1,1,2,1,0,
77663,0,,1,1,2,1,0,
77664,0,,1,1,2,1,0,
77665,0,,1,1,2,1,0,
77666,0,,1,1,2,1,0,
77667,0,,1,1,2,1,0,
77668,0,,1,1,2,1,0,
77669,0,,1,1,2,1,0,
77670,0,,1,1,2,1,0,
77671,0,,1,1,2,1,0,
77672,0,,1,1,2,1,0,
77673,0,,1,1,2,1,0,
77674,0,,1,1,2,1,0,
77675,0,,1,1,2,1,0,
77676,0,,1,1,2,1,0,
77677,0,,1,1,2,1,0,
77678,0,,1,1,2,1,0,
77679,0,,1,1,2,1,0,
77680,0,,1,1,2,1,0,
77681,0,,1,1,2,1,0,
77682,0,,1,1,2,1,0,
77683,0,,1,1,2,1,0,
77684,0,,1,1,2,1,0,
77685,0,,1,1,2,1,0,
77686,0,,1,1,2,1,0,
77687,0,,1,1,2,1,0,
77688,0,,1,1,2,1,0,
77689,0,,1,1,2,1,0,
77690,0,,1,1,2,1,0,
77691,0,,1,1,2,1,0,
77692,0,,1,1,2,1,0,
77693,0,,1,1,2,1,0,
77694,0,,1,1,2,1,0,
77695,0,,1,1,2,1,0,
77696,0,,1,1,2,1,0,
77697,0,,1,1,2,1,0,
77698,0,,1,1,2,1,0,
77699,0,,1,1,2,1,0,
77700,0,,1,1,2,1,0,
77701,0,,1,1,2,1,0,
77702,0,,1,1,2,1,0,
77703,0,,1,1,2,1,0,
77704,0,,1,1,2,1,0,
77705,0,,1,1,2,1,0,
77706,0,,1,1,2,1,0,
77707,0,,1,1,2,1,0,
77708,0,,1,1,2,1,0,
77709,0,,1,1,2,1,0,
77710,0,,1,1,2,1,0,
77711,0,,1,1,2,1,0,
77712,0,,1,1,2,1,0,
77713,0,,1,1,2,1,0,
77714,0,,1,1,2,1,0,
77715,0,,1,1,2,1,0,
77716,0,,1,1,2,1,0,
77717,0,,1,1,2,1,0,
77718,0,,1,1,2,1,0,
77719,0,,1,1,2,1,0,
77720,0,,1,1,2,1,0,
77721,0,,1,1,2,1,0,
77722,0,,1,1,2,1,0,
77723,0,,1,1,2,1,0,
77724,0,,1,1,2,1,0,
77725,0,,1,1,2,1,0,
77726,0,,1,1,2,1,0,
77727,0,,1,1,2,1,0,
77728,0,,1,1,2,1,0,
77729,0,,1,1,2,1,0,
77730,0,,1,1,2,1,0,
77731,0,,1,1,2,1,0,
77732,0,,1,1,2,1,0,
77733,0,,1,1,2,1,0,
77734,0,,1,1,2,1,0,
77735,0,,1,1,2,1,0,
77736,0,,1,1,2,1,0,
77737,0,,1,1,2,1,0,
77738,0,,1,1,2,1,0,
77739,0,,1,1,2,1,0,
77740,0,,1,1,2,1,0,
77741,0,,1,1,2,1,0,
77742,0,,1,1,2,1,0,
77743,0,,1,1,2,1,0,
77744,0,,1,1,2,1,0,
77745,0,,1,1,2,1,0,
77746,0,,1,1,2,1,0,
77747,0,,1,1,2,1,0,
77748,0,,1,1,2,1,0,
77749,0,,1,1,2,1,0,
77750,0,,1,1,2,1,0,
77751,0,,1,1,2,1,0,
77752,0,,1,1,2,1,0,
77753,0,,1,1,2,1,0,
77754,0,,1,1,2,1,0,
77755,0,,1,1,2,1,0,
77756,0,,1,1,2,1,0,
77757,0,,1,1,2,1,0,
77758,0,,1,1,2,1,0,
77759,0,,1,1,2,1,0,
77760,0,,1,1,2,1,0,
77761,0,,1,1,2,1,0,
77762,0,,1,1,2,1,0,
77763,0,,1,1,2,1,0,
77764,0,,1,1,2,1,0,
77765,0,,1,1,2,1,0,
77766,0,,1,1,2,1,0,
77767,0,,1,1,2,1,0,
77768,0,,1,1,2,1,0,
77769,0,,1,1,2,1,0,
77770,0,,1,1,2,1,0,
77771,0,,1,1,2,1,0,
77772,0,,1,1,2,1,0,
77773,0,,1,1,2,1,0,
77774,0,,1,1,2,1,0,
77775,0,,1,1,2,1,0,
77776,0,,1,1,2,1,0,
77777,0,,1,1,2,1,0,
77778,0,,1,1,2,1,0,
77779,0,,1,1,2,1,0,
77780,0,,1,1,2,1,0,
77781,0,,1,1,2,1,0,
77782,0,,1,1,2,1,0,
77783,0,,1,1,2,1,0,
77784,0,,1,1,2,1,0,
77785,0,,1,1,2,1,0,
77786,0,,1,1,2,1,0,
77787,0,,1,1,2,1,0,
77788,0,,1,1,2,1,0,
77789,0,,1,1,2,1,0,
77790,0,,1,1,2,1,0,
77791,0,,1,1,2,1,0,
77792,0,,1,1,2,1,0,
77793,0,,1,1,2,1,0,
77794,0,,1,1,2,1,0,
77795,0,,1,1,2,1,0,
77796,0,,1,1,2,1,0,
77797,0,,1,1,2,1,0,
77798,0,,1,1,2,1,0,
77799,0,,1,1,2,1,0,
77800,0,,1,1,2,1,0,
77801,0,,1,1,2,1,0,
77802,0,,1,1,2,1,0,
77803,0,,1,1,2,1,0,
77804,0,,1,1,2,1,0,
77805,0,,1,1,2,1,0,
77806,0,,1,1,2,1,0,
77807,0,,1,1,2,1,0,
77808,0,,1,1,2,1,0,
77809,0,,1,1,2,1,0,
77810,0,,1,1,2,1,0,
77811,0,,1,1,2,1,0,
77812,0,,1,1,2,1,0,
77813,0,,1,1,2,1,0,
77814,0,,1,1,2,1,0,
77815,0,,1,1,2,1,0,
77816,0,,1,1,2,1,0,
77817,0,,3,1,2,1,0,
77818,0,,2,1,2,1,0,
77819,0,,1,0,2,1,0,
77820,0,,1,0,2,1,0,
77821,0,,1,0,2,1,0,
77822,0,,1,0,2,1,0,
77823,0,,1,0,2,1,0,
77824,0,,1,0,2,1,0,
77825,0,,1,0,2,1,0,
77826,0,,1,0,2,1,0,
77827,0,,1,0,2,1,0,
77828,0,,1,0,2,1,0,
77829,0,,1,0,2,1,0,
77830,0,,1,0,2,1,0,
77831,0,,1,0,2,1,0,
77832,0,,1,0,2,1,0,
77833,0,,1,0,2,1,0,
77834,0,,1,0,2,1,0,
77835,0,,1,0,2,1,0,
77836,0,,1,0,2,1,0,
77837,0,,1,0,2,1,0,
77838,0,,1,0,2,1,0,
77839,0,,1,0,2,1,0,
77840,0,,1,0,2,1,0,
77841,0,,1,0,2,1,0,
77842,0,,1,0,2,1,0,
77843,0,,1,0,2,1,0,
77844,0,,1,1,2,1,0,
77845,0,,1,1,2,1,0,
77846,0,,1,0,2,1,0,
77847,0,,1,0,2,1,0,
77848,0,,1,0,2,1,0,
77849,0,,1,0,2,1,0,
77850,0,,1,0,2,1,0,
77851,0,,1,1,2,1,0,
77852,0,,1,1,2,1,0,
77853,0,,1,1,2,1,0,
77854,0,,1,1,2,1,0,
77855,0,,1,1,2,1,0,
77856,0,,1,1,2,1,0,
77857,0,,1,1,2,1,0,
77858,0,,1,1,2,1,0,
77859,0,,1,1,2,1,0,
77860,0,,1,1,2,1,0,
77861,0,,1,1,2,1,0,
77862,0,,0,0,0,1,0,
77863,0,,0,0,0,1,0,
77864,0,,0,0,0,1,0,
77865,0,,0,0,0,1,0,
77866,0,,0,0,0,1,0,
77867,0,,0,0,0,1,0,
77868,0,,0,0,0,1,0,
77869,0,,0,0,0,1,0,
77870,0,,0,0,0,1,0,
77871,0,,0,0,0,1,0,
77872,0,,0,0,0,1,0,
77873,0,,0,0,0,1,0,
77874,0,,0,0,2,1,0,
77875,0,,1,1,2,1,0,
77876,0,,1,1,2,1,0,
77877,0,,1,1,2,1,0,
77878,0,,1,1,2,1,0,
77879,0,,1,1,2,1,0,
77880,0,,1,1,2,1,0,
77881,0,,1,1,2,1,0,
77882,0,,1,1,2,1,0,
77883,0,,3,1,2,1,0,
77884,0,,3,1,2,1,0,
77885,0,,3,1,2,1,0,
77886,0,,3,1,2,1,0,
77887,0,,3,1,2,1,0,
77888,0,,3,1,2,1,0,
77889,0,,3,1,2,1,0,
77890,0,,3,1,2,1,0,
77891,0,,3,1,2,1,0,
77892,0,,3,1,2,1,0,
77893,0,,1,1,2,1,0,
77894,0,,1,1,2,1,0,
77895,0,,1,1,2,1,0,
77896,0,,1,1,2,1,0,
77897,0,,1,1,2,1,0,
77898,0,,1,1,2,1,0,
77899,0,,1,1,2,1,0,
77900,0,,1,1,2,1,0,
77901,0,,1,1,2,1,0,
77902,0,,1,1,2,1,0,
77903,0,,1,1,2,1,0,
77904,0,,1,1,2,1,0,
77905,0,,1,1,2,1,0,
77906,0,,1,1,2,1,0,
77907,0,,1,1,2,1,0,
77908,0,,1,1,2,1,0,
77909,0,,1,1,2,1,0,
77910,0,,1,1,2,1,0,
77911,0,,1,1,2,1,0,
77912,0,,1,1,2,1,0,
77913,0,,1,1,2,1,0,
77914,0,,1,1,2,1,0,
77915,0,,1,1,2,1,0,
77916,0,,1,1,2,1,0,
77917,0,,1,1,2,1,0,
77918,0,,1,1,2,1,0,
77919,0,,1,1,2,1,0,
77920,0,,1,1,2,1,0,
77921,0,,1,1,2,1,0,
77922,0,,1,1,2,1,0,
77923,0,,1,1,2,1,0,
77924,0,,1,1,2,1,0,
77925,0,,1,1,2,1,0,
77926,0,,1,1,2,1,0,
77927,0,,1,1,2,1,0,
77928,0,,1,1,2,1,0,
77929,0,,1,1,2,1,0,
77930,0,,1,1,2,1,0,
77931,0,,1,1,2,1,0,
77932,0,,1,1,2,1,0,
77933,0,,1,1,2,1,0,
77934,0,,1,1,2,1,0,
77935,0,,1,1,2,1,0,
77936,0,,1,1,2,1,0,
77937,0,,1,1,2,1,0,
77938,0,,1,1,2,1,0,
77939,0,,1,1,2,1,0,
77940,0,,1,1,2,1,0,
77941,0,,1,1,2,1,0,
77942,0,,1,1,2,1,0,
77943,0,,1,1,2,1,0,
77944,0,,1,1,2,1,0,
77945,0,,1,1,2,1,0,
77946,0,,1,1,2,1,0,
77947,0,,1,1,2,1,0,
77948,0,,1,1,2,1,0,
77949,0,,1,1,2,1,0,
77950,0,,1,1,2,1,0,
77951,0,,1,1,2,1,0,
77952,0,,1,1,2,1,0,
77953,0,,1,1,2,1,0,
77954,0,,1,1,2,1,0,
77955,0,,1,1,2,1,0,
77956,0,,1,1,2,1,0,
77957,0,,1,1,2,1,0,
77958,0,,1,1,2,1,0,
77959,0,,1,1,2,1,0,
77960,0,,1,1,2,1,0,
77961,0,,1,1,2,1,0,
77962,0,,1,1,2,1,0,
77963,0,,1,1,2,1,0,
77964,0,,1,1,2,1,0,
77965,0,,1,1,2,1,0,
77966,0,,1,1,2,1,0,
77967,0,,1,1,2,1,0,
77968,0,,1,1,2,1,0,
77969,0,,1,1,2,1,0,
77970,0,,1,1,2,1,0,
77971,0,,1,1,2,1,0,
77972,0,,1,1,2,1,0,
77973,0,,1,1,2,1,0,
77974,0,,1,1,2,1,0,
77975,0,,1,1,2,1,0,
77976,0,,1,1,2,1,0,
77977,0,,1,1,2,1,0,
77978,0,,1,1,2,1,0,
77979,0,,1,1,2,1,0,
77980,0,,1,1,2,1,0,
77981,0,,1,1,2,1,0,
77982,0,,1,1,2,1,0,
77983,0,,1,1,2,1,0,
77984,0,,1,1,2,1,0,
77985,0,,1,1,2,1,0,
77986,0,,1,1,2,1,0,
77987,0,,1,1,2,1,0,
77988,0,,1,1,2,1,0,
77989,0,,1,1,2,1,0,
77990,0,,1,1,2,1,0,
77991,0,,1,1,2,1,0,
77992,0,,1,1,2,1,0,
77993,0,,1,1,2,1,0,
77994,0,,1,1,2,1,0,
77995,0,,1,1,2,1,0,
77996,0,,1,1,2,1,0,
77997,0,,1,1,2,1,0,
77998,0,,1,1,2,1,0,
77999,0,,1,1,2,1,0,
78000,0,,1,1,2,1,0,
78001,0,,1,1,2,1,0,
78002,0,,1,1,2,1,0,
78003,0,,1,1,2,1,0,
78004,0,,1,1,2,1,0,
78005,0,,1,1,2,1,0,
78006,0,,1,1,2,1,0,
78007,0,,1,1,2,1,0,
78008,0,,1,1,2,1,0,
78009,0,,1,1,2,1,0,
78010,0,,1,1,2,1,0,
78011,0,,1,1,2,1,0,
78012,0,,1,1,2,1,0,
78013,0,,1,1,2,1,0,
78014,0,,1,1,2,1,0,
78015,0,,1,1,2,1,0,
78016,0,,1,1,2,1,0,
78017,0,,1,1,2,1,0,
78018,0,,1,1,2,1,0,
78019,0,,1,1,2,1,0,
78020,0,,1,1,2,1,0,
78021,0,,1,1,2,1,0,
78022,0,,1,1,2,1,0,
78023,0,,1,1,2,1,0,
78024,0,,1,1,2,1,0,
78025,0,,1,1,2,1,0,
78026,0,,1,1,2,1,0,
78027,0,,1,1,2,1,0,
78028,0,,1,1,2,1,0,
78029,0,,1,1,2,1,0,
78030,0,,1,1,2,1,0,
78031,0,,1,1,2,1,0,
78032,0,,2,1,2,1,0,
78033,0,,2,1,2,1,0,
78034,0,,3,1,2,1,0,
78035,0,,1,1,2,1,0,
78036,0,,1,1,2,1,0,
78037,0,,1,1,2,1,0,
78038,0,,1,1,2,1,0,
78039,0,,1,1,2,1,0,
78040,0,,1,1,2,1,0,
78041,0,,1,1,2,1,0,
78042,0,,1,1,2,1,0,
78043,0,,1,1,2,1,0,
78044,0,,1,1,2,1,0,
78045,0,,1,1,2,1,0,
78046,0,,1,1,2,1,0,
78047,0,,1,1,2,1,0,
78048,0,,1,1,2,1,0,
78049,0,,1,1,2,1,0,
78050,0,,1,1,2,1,0,
78051,0,,1,1,2,1,0,
78052,0,,1,1,2,1,0,
78053,0,,1,1,2,1,0,
78054,0,,1,1,2,1,0,
78055,0,,1,1,2,1,0,
78056,0,,1,1,2,1,0,
78057,0,,1,1,2,1,0,
78058,0,,1,1,2,1,0,
78059,0,,1,1,2,1,0,
78060,0,,1,1,2,1,0,
78061,0,,1,1,2,1,0,
78062,0,,1,1,2,1,0,
78063,0,,1,1,2,1,0,
78064,0,,1,1,2,1,0,
78065,0,,1,1,2,1,0,
78066,0,,1,1,2,1,0,
78067,0,,1,1,2,1,0,
78068,0,,1,1,2,1,0,
78069,0,,1,1,2,1,0,
78070,0,,1,1,2,1,0,
78071,0,,1,1,2,1,0,
78072,0,,1,1,2,1,0,
78073,0,,1,1,2,1,0,
78074,0,,1,1,2,1,0,
78075,0,,1,1,2,1,0,
78076,0,,1,1,2,1,0,
78077,0,,1,1,2,1,0,
78078,0,,1,1,2,1,0,
78079,0,,1,1,2,1,0,
78080,0,,1,1,2,1,0,
78081,0,,1,1,2,1,0,
78082,0,,1,1,2,1,0,
78083,0,,1,1,2,1,0,
78084,0,,1,1,2,1,0,
78085,0,,1,1,2,1,0,
78086,0,,1,1,2,1,0,
78087,0,,1,1,2,1,0,
78088,0,,1,1,2,1,0,
78089,0,,1,1,2,1,0,
78090,0,,1,1,2,1,0,
78091,0,,1,1,2,1,0,
78092,0,,1,1,2,1,0,
78093,0,,1,1,2,1,0,
78094,0,,1,1,2,1,0,
78095,0,,1,1,2,1,0,
78096,0,,1,1,2,1,0,
78097,0,,1,1,2,1,0,
78098,0,,1,1,2,1,0,
78099,0,,1,1,2,1,0,
78100,0,,1,1,2,1,0,
78101,0,,1,1,2,1,0,
78102,0,,1,1,2,1,0,
78103,0,,1,1,2,1,0,
78104,0,,1,1,2,1,0,
78105,0,,1,1,2,1,0,
78106,0,,1,1,2,1,0,
78107,0,,1,1,2,1,0,
78108,0,,1,1,2,1,0,
78109,0,,1,1,2,1,0,
78110,0,,1,1,2,1,0,
78111,0,,1,1,2,1,0,
78112,0,,1,1,2,1,0,
78113,0,,1,1,2,1,0,
78114,0,,1,1,2,1,0,
78115,0,,1,1,2,1,0,
78116,0,,1,1,2,1,0,
78117,0,,1,1,2,1,0,
78118,0,,1,1,2,1,0,
78119,0,,1,1,2,1,0,
78120,0,,1,0,2,1,0,
78121,0,,1,1,2,1,0,
78122,0,,1,1,2,1,0,
78123,0,,1,1,2,1,0,
78124,0,,1,1,2,1,0,
78125,0,,1,1,2,1,0,
78126,0,2020-07-31 09:42:02.388,1,2,3,8,4,
78127,0,2020-08-06 08:24:11.078,1,1,2,8,3,
78128,0,2020-08-06 08:24:11.259,1,1,2,8,3,
78129,0,2020-08-06 08:24:11.452,1,1,2,8,3,
78130,0,2020-07-31 09:42:03.108,1,1,2,8,4,
78131,0,2020-08-06 08:24:16.003,1,1,2,8,3,
78132,0,2020-08-06 08:24:16.207,1,1,2,8,3,
78133,0,2020-08-06 08:24:16.388,1,1,2,8,3,
78134,0,2020-08-06 08:24:16.621,1,1,2,8,3,
78135,0,2020-08-06 08:24:16.818,1,1,2,8,3,
78136,0,2020-08-06 08:24:17.048,1,1,2,8,3,
78137,0,2020-08-06 08:24:17.246,1,1,2,8,3,
78138,0,2020-07-31 09:42:04.508,1,1,2,8,3,
78139,0,2020-07-31 09:42:04.674,1,1,2,8,3,
78140,0,,1,1,2,1,3,
78141,0,,1,1,2,1,3,
78142,0,,1,1,2,1,3,
78143,0,,1,1,2,1,3,
78144,0,,1,1,2,1,3,
78145,0,,1,1,2,1,3,
78146,0,,1,1,2,1,3,
78147,0,,1,1,2,1,3,
78148,0,,1,1,2,1,3,
78149,0,,1,1,2,1,3,
78150,0,,1,1,2,1,3,
78151,0,,1,1,2,1,3,
78152,0,,1,1,2,1,3,
78153,0,,1,1,2,1,3,
78154,0,,1,1,2,1,3,
78155,0,,1,0,2,1,3,
78156,0,,1,0,2,1,3,
78157,0,,1,0,2,1,3,
78158,0,,1,1,2,1,3,
78159,0,,1,1,2,1,3,
78160,0,,1,1,2,1,3,
78161,0,,1,1,2,1,3,
78162,0,2020-07-31 09:42:05.856,1,1,2,8,3,
78163,0,2020-07-31 09:42:06.033,1,1,2,8,3,
78164,0,2020-07-31 09:42:06.219,1,1,2,8,3,
78165,0,2020-08-06 08:24:25.665,1,1,2,8,2,
78166,0,2020-08-06 08:24:26.781,1,1,2,1,0,
78167,0,2020-08-06 08:24:26.974,1,1,2,1,0,
78168,0,2020-08-06 08:24:27.115,1,1,2,1,0,
78169,0,2020-08-06 08:24:27.298,1,1,2,1,0,
78170,0,,1,1,2,1,0,
78171,0,,1,1,2,1,0,
78172,0,,1,1,2,1,0,
78173,0,,1,1,2,1,0,
78174,0,,1,1,2,1,0,
78175,0,,1,1,2,1,0,
78176,0,,1,1,2,1,0,
78177,0,,1,1,2,2,0,
78178,0,,1,1,2,2,0,
78179,0,,3,1,2,1,0,
78180,0,,2,1,2,1,0,
78181,0,,2,1,2,1,0,
78182,0,,2,1,2,1,0,
78183,0,,1,1,2,1,0,
78184,0,,1,1,2,1,0,
78185,0,,1,1,2,1,0,
78186,0,,1,1,2,1,0,
78187,0,,1,1,2,1,0,
78188,0,,1,1,2,1,0,
78189,0,,1,1,2,1,0,
78190,0,,1,1,2,1,0,
78191,0,,1,1,2,1,0,
78192,0,,1,1,2,1,0,
78193,0,,1,1,2,1,0,
78194,0,,1,1,2,1,0,
78195,0,,1,1,2,1,0,
78196,0,,1,1,2,1,0,
78197,0,,1,1,2,1,0,
78198,0,,1,1,2,1,0,
78199,0,,1,1,2,1,0,
78200,0,,1,1,2,1,0,
78201,0,,1,1,2,1,0,
78202,0,,1,1,2,1,0,
78203,0,,1,1,2,1,0,
78204,0,,1,1,2,1,0,
78205,0,,1,1,2,1,0,
78206,0,,1,1,2,1,0,
78207,0,,1,1,2,1,0,
78208,0,,1,1,2,1,0,
78209,0,,1,1,2,1,0,
78210,0,,1,1,2,1,0,
78211,0,,1,1,2,1,0,
78212,0,,1,1,2,1,0,
78213,0,,1,1,2,1,0,
78214,0,,1,1,2,1,0,
78215,0,,1,1,2,1,0,
78216,0,,1,1,2,1,0,
78217,0,,1,1,2,1,0,
78218,0,,1,1,2,1,0,
78219,0,,1,1,2,1,0,
78220,0,,1,1,2,1,0,
78221,0,,1,1,2,1,0,
78222,0,,1,1,2,1,0,
78223,0,,1,1,2,1,0,
78224,0,,1,1,2,1,0,
78225,0,,1,1,2,1,0,
78226,0,,1,1,2,1,0,
78227,0,,1,1,2,1,0,
78228,0,,1,1,2,1,0,
78229,0,,1,1,2,1,0,
78230,0,,1,1,2,1,0,
78231,0,,1,1,2,1,0,
78232,0,,1,1,2,1,0,
78233,0,,1,1,2,1,0,
78234,0,,1,1,2,1,0,
78235,0,,1,1,2,1,0,
78236,0,,1,1,2,1,0,
78237,0,,1,1,2,1,0,
78238,0,,1,1,2,1,0,
78239,0,,1,1,2,1,0,
78240,0,,1,1,2,1,0,
78241,0,,1,1,2,1,0,
78242,0,,1,1,2,1,0,
78243,0,,1,1,2,1,0,
78244,0,,1,1,2,1,0,
78245,0,,1,1,2,1,0,
78246,0,,1,1,2,1,0,
78247,0,,1,1,2,1,0,
78248,0,,1,1,2,1,0,
78249,0,,1,1,2,1,0,
78250,0,,1,1,2,1,0,
78251,0,,1,1,2,1,0,
78252,0,,1,1,2,1,0,
78253,0,,1,1,2,1,0,
78254,0,,1,1,2,1,0,
78255,0,,1,1,2,1,0,
78256,0,,1,1,2,1,0,
78257,0,,1,1,2,1,0,
78258,0,,1,1,2,1,0,
78259,0,,1,1,2,1,0,
78260,0,,1,1,2,1,0,
78261,0,,1,1,2,1,0,
78262,0,,1,1,2,1,0,
78263,0,,1,1,2,1,0,
78264,0,,1,1,2,1,0,
78265,0,,1,1,2,1,0,
78266,0,,1,1,2,1,0,
78267,0,,1,1,2,1,0,
78268,0,,1,1,2,1,0,
78269,0,,1,1,2,1,0,
78270,0,,1,1,2,1,0,
78271,0,,1,1,2,1,0,
78272,0,,1,1,2,1,0,
78273,0,,1,1,2,1,0,
78274,0,,1,1,2,1,0,
78275,0,,1,1,2,1,0,
78276,0,,1,1,2,1,0,
78277,0,,1,1,2,1,0,
78278,0,,1,1,2,1,0,
78279,0,,1,1,2,1,0,
78280,0,,1,1,2,1,0,
78281,0,,1,1,2,1,0,
78282,0,,1,1,2,1,0,
78283,0,,1,1,2,1,0,
78284,0,,1,1,2,1,0,
78285,0,,1,1,2,1,0,
78286,0,,1,1,2,1,0,
78287,0,,1,1,2,1,0,
78288,0,,1,1,2,1,0,
78289,0,,1,1,2,1,0,
78290,0,,1,1,2,1,0,
78291,0,,1,1,2,1,0,
78292,0,,1,1,2,1,0,
78293,0,,1,1,2,1,0,
78294,0,,1,1,2,1,0,
78295,0,,1,1,2,1,0,
78296,0,,1,1,2,1,0,
78297,0,,1,1,2,1,0,
78298,0,,1,1,2,1,0,
78299,0,,1,1,2,1,0,
78300,0,,1,1,2,1,0,
78301,0,,1,1,2,1,0,
78302,0,,1,1,2,1,0,
78303,0,,1,1,2,1,0,
78304,0,,1,1,2,1,0,
78305,0,,1,1,2,1,0,
78306,0,,1,1,2,1,0,
78307,0,,1,1,2,1,0,
78308,0,,1,1,2,1,0,
78309,0,,1,1,2,1,0,
78310,0,,1,0,2,1,0,
78311,0,,1,1,2,1,0,
78312,0,,1,1,2,1,0,
78313,0,,1,1,2,1,0,
78314,0,,1,1,2,1,0,
78315,0,,1,1,2,1,0,
78316,0,,1,1,2,1,0,
78317,0,,1,1,2,1,0,
78318,0,,1,1,2,1,0,
78319,0,,1,1,2,1,0,
78320,0,,1,1,2,1,0,
78321,0,,1,1,2,1,0,
78322,0,,1,1,2,1,0,
78323,0,,1,1,2,1,0,
78324,0,,1,1,2,1,0,
78325,0,,1,1,2,1,0,
78326,0,,1,1,2,1,0,
78327,0,,1,1,2,1,0,
78328,0,,1,1,2,1,0,
78329,0,,1,1,2,1,0,
78330,0,,1,1,2,1,0,
78331,0,,1,1,2,1,0,
78332,0,,1,1,2,1,0,
78333,0,,1,1,2,1,0,
78334,0,,1,1,2,1,0,
78335,0,,1,1,2,1,0,
78336,0,,1,1,2,1,0,
78337,0,,1,1,2,1,0,
