FrameNumber,timeOnFrame,lastUpdated,SMI,SCI,STI,FTI,Turnouts,Tags
45865,0,,1,-1,-1,-1,-1,
45866,0,,1,-1,-1,-1,-1,
45867,0,,1,-1,-1,-1,-1,
45868,0,,1,-1,-1,-1,-1,
45869,0,,1,-1,-1,-1,-1,
45870,0,,1,-1,-1,-1,-1,
45871,0,,1,-1,-1,-1,-1,
45872,0,,1,-1,-1,-1,-1,
45873,0,,1,-1,-1,-1,-1,
45874,0,,1,-1,-1,-1,-1,
45875,0,,1,-1,-1,-1,-1,
45876,0,,1,-1,-1,-1,-1,
45877,0,,1,-1,-1,-1,-1,
45878,0,,1,-1,-1,-1,-1,
45879,0,,1,-1,-1,-1,-1,
45880,0,,1,-1,-1,-1,-1,
45881,0,,1,-1,-1,-1,-1,
45882,0,,1,-1,-1,-1,-1,
45883,0,,1,-1,-1,-1,-1,
45884,0,,1,-1,-1,-1,-1,
45885,0,,1,-1,-1,-1,-1,
45886,0,,1,-1,-1,-1,-1,
45887,0,,1,-1,-1,-1,-1,
45888,0,,1,-1,-1,-1,-1,
45889,0,,1,-1,-1,-1,-1,
45890,0,,1,-1,-1,-1,-1,
45891,0,,1,-1,-1,-1,-1,
45892,0,,1,-1,-1,-1,-1,
45893,0,,1,-1,-1,-1,-1,
45894,0,,1,-1,-1,-1,-1,
45895,0,,1,-1,-1,-1,-1,
45896,0,,1,-1,-1,-1,-1,
45897,0,,1,-1,-1,-1,-1,
45898,0,,1,-1,-1,-1,-1,
45899,0,,1,-1,-1,-1,-1,
45900,0,,1,-1,-1,-1,-1,
45901,0,,1,-1,-1,-1,-1,
45902,0,,1,-1,-1,-1,-1,
45903,0,,1,-1,-1,-1,-1,
45904,0,,1,-1,-1,-1,-1,
45905,0,,1,-1,-1,-1,-1,
45906,0,,1,-1,-1,-1,-1,
45907,0,,1,-1,-1,-1,-1,
45908,0,,1,-1,-1,-1,-1,
45909,0,,1,-1,-1,-1,-1,
45910,0,,1,-1,-1,-1,-1,
45911,0,,1,-1,-1,-1,-1,
45912,0,,1,-1,-1,-1,-1,
45913,0,,1,-1,-1,-1,-1,
45914,0,,1,-1,-1,-1,-1,
45915,0,,1,-1,-1,-1,-1,
45916,0,,1,-1,-1,-1,-1,
45917,0,,1,-1,-1,-1,-1,
45918,0,,1,-1,-1,-1,-1,
45919,0,,1,-1,-1,-1,-1,
45920,0,,1,-1,-1,-1,-1,
45921,0,,1,-1,-1,-1,-1,
45922,0,,1,-1,-1,-1,-1,
45923,0,,1,-1,-1,-1,-1,
45924,0,,1,-1,-1,-1,-1,
45925,0,,1,-1,-1,-1,-1,
45926,0,,1,-1,-1,-1,-1,
45927,0,,1,-1,-1,-1,-1,
45928,0,,1,-1,-1,-1,-1,
45929,0,,1,-1,-1,-1,-1,
45930,0,,1,-1,-1,-1,-1,
45931,0,,1,-1,-1,-1,-1,
45932,0,,1,-1,-1,-1,-1,
45933,0,,1,-1,-1,-1,-1,
45934,0,,1,-1,-1,-1,-1,
45935,0,,1,-1,-1,-1,-1,
45936,0,,1,-1,-1,-1,-1,
45937,0,,1,-1,-1,-1,-1,
45938,0,,1,-1,-1,-1,-1,
45939,0,,1,-1,-1,-1,-1,
45940,0,,1,-1,-1,-1,-1,
45941,0,,1,-1,-1,-1,-1,
45942,0,,1,-1,-1,-1,-1,
45943,0,,1,-1,-1,-1,-1,
45944,0,,1,-1,-1,-1,-1,
45945,0,,1,-1,-1,-1,-1,
45946,0,,1,-1,-1,-1,-1,
45947,0,,1,-1,-1,-1,-1,
45948,0,,1,-1,-1,-1,-1,
45949,0,,1,-1,-1,-1,-1,
45950,0,,1,-1,-1,-1,-1,
45951,0,,1,-1,-1,-1,-1,
45952,0,,1,-1,-1,-1,-1,
45953,0,,1,-1,-1,-1,-1,
45954,0,,1,-1,-1,-1,-1,
45955,0,,1,-1,-1,-1,-1,
45956,0,,1,-1,-1,-1,-1,
45957,0,,1,-1,-1,-1,-1,
45958,0,,1,-1,-1,-1,-1,
45959,0,,1,-1,-1,-1,-1,
45960,0,,1,-1,-1,-1,-1,
45961,0,,1,-1,-1,-1,-1,
45962,0,,1,-1,-1,-1,-1,
45963,0,,1,-1,-1,-1,-1,
45964,0,,1,-1,-1,-1,-1,
45965,0,,1,-1,-1,-1,-1,
45966,0,,1,-1,-1,-1,-1,
45967,0,,1,-1,-1,-1,-1,
45968,0,,1,-1,-1,-1,-1,
45969,0,,1,-1,-1,-1,-1,
45970,0,,1,-1,-1,-1,-1,
45971,0,,1,-1,-1,-1,-1,
45972,0,,1,-1,-1,-1,-1,
45973,0,,1,-1,-1,-1,-1,
45974,0,,1,-1,-1,-1,-1,
45975,0,,1,-1,-1,-1,-1,
45976,0,,1,-1,-1,-1,-1,
45977,0,,1,-1,-1,-1,-1,
45978,0,,1,-1,-1,-1,-1,
45979,0,,1,-1,-1,-1,-1,
45980,0,,1,-1,-1,-1,-1,
45981,0,,1,-1,-1,-1,-1,
45982,0,,1,-1,-1,-1,-1,
45983,0,,1,-1,-1,-1,-1,
45984,0,,1,-1,-1,-1,-1,
45985,0,,1,-1,-1,-1,-1,
45986,0,,1,-1,-1,-1,-1,
45987,0,,1,-1,-1,-1,-1,
45988,0,,1,-1,-1,-1,-1,
45989,0,,1,-1,-1,-1,-1,
45990,0,,1,-1,-1,-1,-1,
45991,0,,1,-1,-1,-1,-1,
45992,0,,1,-1,-1,-1,-1,
45993,0,,1,-1,-1,-1,-1,
45994,0,,1,-1,-1,-1,-1,
45995,0,,1,-1,-1,-1,-1,
45996,0,,1,-1,-1,-1,-1,
45997,0,,1,-1,-1,-1,-1,
45998,0,,1,-1,-1,-1,-1,
45999,0,,1,-1,-1,-1,-1,
46000,0,,1,-1,-1,-1,-1,
46001,0,,1,-1,-1,-1,-1,
46002,0,,1,-1,-1,-1,-1,
46003,0,,1,-1,-1,-1,-1,
46004,0,,1,-1,-1,-1,-1,
46005,0,,1,-1,-1,-1,-1,
46006,0,,1,-1,-1,-1,-1,
46007,0,,1,-1,-1,-1,-1,
46008,0,,1,-1,-1,-1,-1,
46009,0,,1,-1,-1,-1,-1,
46010,0,,1,-1,-1,-1,-1,
46011,0,,1,-1,-1,-1,-1,
46012,0,,1,-1,-1,-1,-1,
46013,0,,1,-1,-1,-1,-1,
46014,0,,1,-1,-1,-1,-1,
46015,0,,1,-1,-1,-1,-1,
46016,0,,1,-1,-1,-1,-1,
46017,0,,1,-1,-1,-1,-1,
46018,0,,1,-1,-1,-1,-1,
46019,0,,1,-1,-1,-1,-1,
46020,0,,1,-1,-1,-1,-1,
46021,0,,1,-1,-1,-1,-1,
46022,0,,0,-1,-1,-1,-1,
46023,0,,0,-1,-1,-1,-1,
46024,0,,0,-1,-1,-1,-1,
46025,0,,0,-1,-1,-1,-1,
46026,0,,0,-1,-1,-1,-1,
46027,0,,0,-1,-1,-1,-1,
46028,0,,0,-1,-1,-1,-1,
46029,0,,0,-1,-1,-1,-1,
46030,0,,0,-1,-1,-1,-1,
46031,0,,0,-1,-1,-1,-1,
46032,0,,0,-1,-1,-1,-1,
46033,0,,0,-1,-1,-1,-1,
46034,0,,0,-1,-1,-1,-1,
46035,0,,0,-1,-1,-1,-1,
46036,0,,0,-1,-1,-1,-1,
46037,0,,0,-1,-1,-1,-1,
46038,0,,0,-1,-1,-1,-1,
46039,0,,0,-1,-1,-1,-1,
46040,0,,0,-1,-1,-1,-1,
46041,0,,0,-1,-1,-1,-1,
46042,0,,0,-1,-1,-1,-1,
46043,0,,0,-1,-1,-1,-1,
46044,0,,0,-1,-1,-1,-1,
46045,0,,0,-1,-1,-1,-1,
46046,0,,0,-1,-1,-1,-1,
46047,0,,0,-1,-1,-1,-1,
46048,0,,0,-1,-1,-1,-1,
46049,0,,0,-1,-1,-1,-1,
46050,0,,0,-1,-1,-1,-1,
46051,0,,0,-1,-1,-1,-1,
46052,0,,0,-1,-1,-1,-1,
46053,0,,0,-1,-1,-1,-1,
46054,0,,0,-1,-1,-1,-1,
46055,0,,0,-1,-1,-1,-1,
46056,0,,0,-1,-1,-1,-1,
46057,0,,0,-1,-1,-1,-1,
46058,0,,0,-1,-1,-1,-1,
46059,0,,0,-1,-1,-1,-1,
46060,0,,0,-1,-1,-1,-1,
46061,0,,0,-1,-1,-1,-1,
46062,0,,0,-1,-1,-1,-1,
46063,0,,0,-1,-1,-1,-1,
46064,0,,0,-1,-1,-1,-1,
46065,0,,0,-1,-1,-1,-1,
46066,0,,0,-1,-1,-1,-1,
46067,0,,0,-1,-1,-1,-1,
46068,0,,0,-1,-1,-1,-1,
46069,0,,0,-1,-1,-1,-1,
46070,0,,0,-1,-1,-1,-1,
46071,0,,0,-1,-1,-1,-1,
46072,0,,0,-1,-1,-1,-1,
46073,0,,0,-1,-1,-1,-1,
46074,0,,0,-1,-1,-1,-1,
46075,0,,0,-1,-1,-1,-1,
46076,0,,0,-1,-1,-1,-1,
46077,0,,0,-1,-1,-1,-1,
46078,0,,0,-1,-1,-1,-1,
46079,0,,0,-1,-1,-1,-1,
46080,0,,0,-1,-1,-1,-1,
46081,0,,0,-1,-1,-1,-1,
46082,0,,0,-1,-1,-1,-1,
46083,0,,0,-1,-1,-1,-1,
46084,0,,0,-1,-1,-1,-1,
46085,0,,0,-1,-1,-1,-1,
46086,0,,0,-1,-1,-1,-1,
46087,0,,0,-1,-1,-1,-1,
46088,0,,0,-1,-1,-1,-1,
46089,0,,0,-1,-1,-1,-1,
46090,0,,0,-1,-1,-1,-1,
46091,0,,0,-1,-1,-1,-1,
46092,0,,0,-1,-1,-1,-1,
46093,0,,0,-1,-1,-1,-1,
46094,0,,0,-1,-1,-1,-1,
46095,0,,0,-1,-1,-1,-1,
46096,0,,0,-1,-1,-1,-1,
46097,0,,0,-1,-1,-1,-1,
46098,0,,0,-1,-1,-1,-1,
46099,0,,0,-1,-1,-1,-1,
46100,0,,0,-1,-1,-1,-1,
46101,0,,0,-1,-1,-1,-1,
46102,0,,0,-1,-1,-1,-1,
46103,0,,0,-1,-1,-1,-1,
46104,0,,0,-1,-1,-1,-1,
46105,0,,0,-1,-1,-1,-1,
46106,0,,0,-1,-1,-1,-1,
46107,0,,0,-1,-1,-1,-1,
46108,0,,0,-1,-1,-1,-1,
46109,0,,0,-1,-1,-1,-1,
46110,0,,0,-1,-1,-1,-1,
46111,0,,0,-1,-1,-1,-1,
46112,0,,0,-1,-1,-1,-1,
46113,0,,0,-1,-1,-1,-1,
46114,0,,0,-1,-1,-1,-1,
46115,0,,0,-1,-1,-1,-1,
46116,0,,0,-1,-1,-1,-1,
46117,0,,0,-1,-1,-1,-1,
46118,0,,0,-1,-1,-1,-1,
46119,0,,0,-1,-1,-1,-1,
46120,0,,0,-1,-1,-1,-1,
46121,0,,0,-1,-1,-1,-1,
46122,0,,0,-1,-1,-1,-1,
46123,0,,0,-1,-1,-1,-1,
46124,0,,0,-1,-1,-1,-1,
46125,0,,0,-1,-1,-1,-1,
46126,0,,0,-1,-1,-1,-1,
46127,0,,0,-1,-1,-1,-1,
46128,0,,0,-1,-1,-1,-1,
46129,0,,0,-1,-1,-1,-1,
46130,0,,0,-1,-1,-1,-1,
46131,0,,0,-1,-1,-1,-1,
46132,0,,0,-1,-1,-1,-1,
46133,0,,0,-1,-1,-1,-1,
46134,0,,0,-1,-1,-1,-1,
46135,0,,0,-1,-1,-1,-1,
46136,0,,0,-1,-1,-1,-1,
46137,0,,0,-1,-1,-1,-1,
46138,0,,1,-1,-1,-1,-1,
46139,0,,1,-1,-1,-1,-1,
46140,0,,1,-1,-1,-1,-1,
46141,0,,1,-1,-1,-1,-1,
46142,0,,1,-1,-1,-1,-1,
46143,0,,1,-1,-1,-1,-1,
46144,0,,1,-1,-1,-1,-1,
46145,0,,1,-1,-1,-1,-1,
46146,0,,1,-1,-1,-1,-1,
46147,0,,1,-1,-1,-1,-1,
46148,0,,1,-1,-1,-1,-1,
46149,0,,1,-1,-1,-1,-1,
46150,0,,1,-1,-1,-1,-1,
46151,0,,1,-1,-1,-1,-1,
46152,0,,1,-1,-1,-1,-1,
46153,0,,1,-1,-1,-1,-1,
46154,0,,1,-1,-1,-1,-1,
46155,0,,1,-1,-1,-1,-1,
46156,0,,1,-1,-1,-1,-1,
46157,0,,1,-1,-1,-1,-1,
46158,0,,3,-1,-1,-1,-1,
46159,0,,1,-1,-1,-1,-1,
46160,0,,1,-1,-1,-1,-1,
46161,0,,1,-1,-1,-1,-1,
46162,0,,1,-1,-1,-1,-1,
46163,0,,1,-1,-1,-1,-1,
46164,0,,1,-1,-1,-1,-1,
46165,0,,1,-1,-1,-1,-1,
46166,0,,1,-1,-1,-1,-1,
46167,0,,1,-1,-1,-1,-1,
46168,0,,1,-1,-1,-1,-1,
46169,0,,1,-1,-1,-1,-1,
46170,0,,1,-1,-1,-1,-1,
46171,0,,1,-1,-1,-1,-1,
46172,0,,1,-1,-1,-1,-1,
46173,0,,1,-1,-1,-1,-1,
46174,0,,1,-1,-1,-1,-1,
46175,0,,1,-1,-1,-1,-1,
46176,0,,1,-1,-1,-1,-1,
46177,0,,3,-1,-1,-1,-1,
46178,0,,3,-1,-1,-1,-1,
46179,0,,1,-1,-1,-1,-1,
46180,0,,1,-1,-1,-1,-1,
46181,0,,3,-1,-1,-1,-1,
46182,0,,3,-1,-1,-1,-1,
46183,0,,3,-1,-1,-1,-1,
46184,0,,1,-1,-1,-1,-1,
46185,0,,1,-1,-1,-1,-1,
46186,0,,1,-1,-1,-1,-1,
46187,0,,1,-1,-1,-1,-1,
46188,0,,1,-1,-1,-1,-1,
46189,0,,1,-1,-1,-1,-1,
46190,0,,1,-1,-1,-1,-1,
46191,0,,1,-1,-1,-1,-1,
46192,0,,1,-1,-1,-1,-1,
46193,0,,1,-1,-1,-1,-1,
46194,0,,1,-1,-1,-1,-1,
46195,0,,1,-1,-1,-1,-1,
46196,0,,1,-1,-1,-1,-1,
46197,0,,1,-1,-1,-1,-1,
46198,0,,1,-1,-1,-1,-1,
46199,0,,1,-1,-1,-1,-1,
46200,0,,1,-1,-1,-1,-1,
46201,0,,1,-1,-1,-1,-1,
46202,0,,1,-1,-1,-1,-1,
46203,0,,1,-1,-1,-1,-1,
46204,0,,1,-1,-1,-1,-1,
46205,0,,1,-1,-1,-1,-1,
46206,0,,1,-1,-1,-1,-1,
46207,0,,2,-1,-1,-1,-1,
46208,0,,2,-1,-1,-1,-1,
46209,0,,1,-1,-1,-1,-1,
46210,0,,1,-1,-1,-1,-1,
46211,0,,1,-1,-1,-1,-1,
46212,0,,1,-1,-1,-1,-1,
46213,0,,1,-1,-1,-1,-1,
46214,0,,2,-1,-1,-1,-1,
46215,0,,2,-1,-1,-1,-1,
46216,0,,1,-1,-1,-1,-1,
46217,0,,2,-1,-1,-1,-1,
46218,0,,3,-1,-1,-1,-1,
46219,0,,2,-1,-1,-1,-1,
46220,0,,3,-1,-1,-1,-1,
46221,0,,3,-1,-1,-1,-1,
46222,0,,3,-1,-1,-1,-1,
46223,0,,3,-1,-1,-1,-1,
46224,0,,1,-1,-1,-1,-1,
46225,0,,1,-1,-1,-1,-1,
46226,0,,1,-1,-1,-1,-1,
46227,0,,1,-1,-1,-1,-1,
46228,0,,1,-1,-1,-1,-1,
46229,0,,1,-1,-1,-1,-1,
46230,0,,1,-1,-1,-1,-1,
46231,0,,1,-1,-1,-1,-1,
46232,0,,1,-1,-1,-1,-1,
46233,0,,1,-1,-1,-1,-1,
46234,0,,1,-1,-1,-1,-1,
46235,0,,1,-1,-1,-1,-1,
46236,0,,2,-1,-1,-1,-1,
46237,0,,1,-1,-1,-1,-1,
46238,0,,1,-1,-1,-1,-1,
46239,0,,1,-1,-1,-1,-1,
46240,0,,1,-1,-1,-1,-1,
46241,0,,1,-1,-1,-1,-1,
46242,0,,1,-1,-1,-1,-1,
46243,0,,1,-1,-1,-1,-1,
46244,0,,1,-1,-1,-1,-1,
46245,0,,1,-1,-1,-1,-1,
46246,0,,1,-1,-1,-1,-1,
46247,0,,1,-1,-1,-1,-1,
46248,0,,1,-1,-1,-1,-1,
46249,0,,1,-1,-1,-1,-1,
46250,0,,1,-1,-1,-1,-1,
46251,0,,1,-1,-1,-1,-1,
46252,0,,1,-1,-1,-1,-1,
46253,0,,1,-1,-1,-1,-1,
46254,0,,1,-1,-1,-1,-1,
46255,0,,1,-1,-1,-1,-1,
46256,0,,1,-1,-1,-1,-1,
46257,0,,1,-1,-1,-1,-1,
46258,0,,1,-1,-1,-1,-1,
46259,0,,1,-1,-1,-1,-1,
46260,0,,1,-1,-1,-1,-1,
46261,0,,1,-1,-1,-1,-1,
46262,0,,1,-1,-1,-1,-1,
46263,0,,1,-1,-1,-1,-1,
46264,0,,1,-1,-1,-1,-1,
46265,0,,1,-1,-1,-1,-1,
46266,0,,1,-1,-1,-1,-1,
46267,0,,1,-1,-1,-1,-1,
46268,0,,1,-1,-1,-1,-1,
46269,0,,1,-1,-1,-1,-1,
46270,0,,1,-1,-1,-1,-1,
46271,0,,1,-1,-1,-1,-1,
46272,0,,1,-1,-1,-1,-1,
46273,0,,1,-1,-1,-1,-1,
46274,0,,1,-1,-1,-1,-1,
46275,0,,1,-1,-1,-1,-1,
46276,0,,1,-1,-1,-1,-1,
46277,0,,1,-1,-1,-1,-1,
46278,0,,1,-1,-1,-1,-1,
46279,0,,1,-1,-1,-1,-1,
46280,0,,3,-1,-1,-1,-1,
46281,0,,3,-1,-1,-1,-1,
46282,0,,2,-1,-1,-1,-1,
46283,0,,1,-1,-1,-1,-1,
46284,0,,1,-1,-1,-1,-1,
46285,0,,1,-1,-1,-1,-1,
46286,0,,1,-1,-1,-1,-1,
46287,0,,1,-1,-1,-1,-1,
46288,0,,1,-1,-1,-1,-1,
46289,0,,1,-1,-1,-1,-1,
46290,0,,1,-1,-1,-1,-1,
46291,0,,1,-1,-1,-1,-1,
46292,0,,1,-1,-1,-1,-1,
46293,0,,1,-1,-1,-1,-1,
46294,0,,1,-1,-1,-1,-1,
46295,0,,1,-1,-1,-1,-1,
46296,0,,1,-1,-1,-1,-1,
46297,0,,1,-1,-1,-1,-1,
46298,0,,1,-1,-1,-1,-1,
46299,0,,1,-1,-1,-1,-1,
46300,0,,1,-1,-1,-1,-1,
46301,0,,1,-1,-1,-1,-1,
46302,0,,1,-1,-1,-1,-1,
46303,0,,1,-1,-1,-1,-1,
46304,0,,1,-1,-1,-1,-1,
46305,0,,1,-1,-1,-1,-1,
46306,0,,1,-1,-1,-1,-1,
46307,0,,1,-1,-1,-1,-1,
46308,0,,1,-1,-1,-1,-1,
46309,0,,1,-1,-1,-1,-1,
46310,0,,1,-1,-1,-1,-1,
46311,0,,1,-1,-1,-1,-1,
46312,0,,1,-1,-1,-1,-1,
46313,0,,1,-1,-1,-1,-1,
46314,0,,1,-1,-1,-1,-1,
46315,0,,1,-1,-1,-1,-1,
46316,0,,1,-1,-1,-1,-1,
46317,0,,1,-1,-1,-1,-1,
46318,0,,1,-1,-1,-1,-1,
46319,0,,1,-1,-1,-1,-1,
46320,0,,1,-1,-1,-1,-1,
46321,0,,1,-1,-1,-1,-1,
46322,0,,1,-1,-1,-1,-1,
46323,0,,1,-1,-1,-1,-1,
46324,0,,1,-1,-1,-1,-1,
46325,0,,1,-1,-1,-1,-1,
46326,0,,1,-1,-1,-1,-1,
46327,0,,1,-1,-1,-1,-1,
46328,0,,1,-1,-1,-1,-1,
46329,0,,1,-1,-1,-1,-1,
46330,0,,1,-1,-1,-1,-1,
46331,0,,1,-1,-1,-1,-1,
46332,0,,1,-1,-1,-1,-1,
46333,0,,1,-1,-1,-1,-1,
46334,0,,1,-1,-1,-1,-1,
46335,0,,1,-1,-1,-1,-1,
46336,0,,1,-1,-1,-1,-1,
46337,0,,1,-1,-1,-1,-1,
46338,0,,1,-1,-1,-1,-1,
46339,0,,1,-1,-1,-1,-1,
46340,0,,1,-1,-1,-1,-1,
46341,0,,1,-1,-1,-1,-1,
46342,0,,1,-1,-1,-1,-1,
46343,0,,1,-1,-1,-1,-1,
46344,0,,1,-1,-1,-1,-1,
46345,0,,1,-1,-1,-1,-1,
46346,0,,1,-1,-1,-1,-1,
46347,0,,1,-1,-1,-1,-1,
46348,0,,1,-1,-1,-1,-1,
46349,0,,1,-1,-1,-1,-1,
46350,0,,1,-1,-1,-1,-1,
46351,0,,1,-1,-1,-1,-1,
46352,0,,1,-1,-1,-1,-1,
46353,0,,1,-1,-1,-1,-1,
46354,0,,1,-1,-1,-1,-1,
46355,0,,1,-1,-1,-1,-1,
46356,0,,1,-1,-1,-1,-1,
46357,0,,1,-1,-1,-1,-1,
46358,0,,1,-1,-1,-1,-1,
46359,0,,1,-1,-1,-1,-1,
46360,0,,1,-1,-1,-1,-1,
46361,0,,1,-1,-1,-1,-1,
46362,0,,1,-1,-1,-1,-1,
46363,0,,1,-1,-1,-1,-1,
46364,0,,1,-1,-1,-1,-1,
46365,0,,1,-1,-1,-1,-1,
46366,0,,1,-1,-1,-1,-1,
46367,0,,1,-1,-1,-1,-1,
46368,0,,1,-1,-1,-1,-1,
46369,0,,1,-1,-1,-1,-1,
46370,0,,1,-1,-1,-1,-1,
46371,0,,1,-1,-1,-1,-1,
46372,0,,1,-1,-1,-1,-1,
46373,0,,1,-1,-1,-1,-1,
46374,0,,1,-1,-1,-1,-1,
46375,0,,1,-1,-1,-1,-1,
46376,0,,1,-1,-1,-1,-1,
46377,0,,1,-1,-1,-1,-1,
46378,0,,1,-1,-1,-1,-1,
46379,0,,1,-1,-1,-1,-1,
46380,0,,1,-1,-1,-1,-1,
46381,0,,1,-1,-1,-1,-1,
46382,0,,1,-1,-1,-1,-1,
46383,0,,1,-1,-1,-1,-1,
46384,0,,1,-1,-1,-1,-1,
46385,0,,1,-1,-1,-1,-1,
46386,0,,1,-1,-1,-1,-1,
46387,0,,1,-1,-1,-1,-1,
46388,0,,1,-1,-1,-1,-1,
46389,0,,1,-1,-1,-1,-1,
46390,0,,1,-1,-1,-1,-1,
46391,0,,1,-1,-1,-1,-1,
46392,0,,1,-1,-1,-1,-1,
46393,0,,1,-1,-1,-1,-1,
46394,0,,1,-1,-1,-1,-1,
46395,0,,1,-1,-1,-1,-1,
46396,0,,1,-1,-1,-1,-1,
46397,0,,1,-1,-1,-1,-1,
46398,0,,1,-1,-1,-1,-1,
46399,0,,1,-1,-1,-1,-1,
46400,0,,1,-1,-1,-1,-1,
46401,0,,1,-1,-1,-1,-1,
46402,0,,1,-1,-1,-1,-1,
46403,0,,1,-1,-1,-1,-1,
46404,0,,1,-1,-1,-1,-1,
46405,0,,1,-1,-1,-1,-1,
46406,0,,1,-1,-1,-1,-1,
46407,0,,1,-1,-1,-1,-1,
46408,0,,1,-1,-1,-1,-1,
46409,0,,1,-1,-1,-1,-1,
46410,0,,1,-1,-1,-1,-1,
46411,0,,1,-1,-1,-1,-1,
46412,0,,1,-1,-1,-1,-1,
46413,0,,1,-1,-1,-1,-1,
46414,0,,1,-1,-1,-1,-1,
46415,0,,1,-1,-1,-1,-1,
46416,0,,1,-1,-1,-1,-1,
46417,0,,1,-1,-1,-1,-1,
46418,0,,1,-1,-1,-1,-1,
46419,0,,3,-1,-1,-1,-1,
46420,0,,3,-1,-1,-1,-1,
46421,0,,1,-1,-1,-1,-1,
46422,0,,1,-1,-1,-1,-1,
46423,0,,3,-1,-1,-1,-1,
46424,0,,3,-1,-1,-1,-1,
46425,0,,1,-1,-1,-1,-1,
46426,0,,2,-1,-1,-1,-1,
46427,0,,1,-1,-1,-1,-1,
46428,0,,3,-1,-1,-1,-1,
46429,0,,1,-1,-1,-1,-1,
46430,0,,1,-1,-1,-1,-1,
46431,0,,1,-1,-1,-1,-1,
46432,0,,1,-1,-1,-1,-1,
46433,0,,1,-1,-1,-1,-1,
46434,0,,1,-1,-1,-1,-1,
46435,0,,1,-1,-1,-1,-1,
46436,0,,1,-1,-1,-1,-1,
46437,0,,1,-1,-1,-1,-1,
46438,0,,1,-1,-1,-1,-1,
46439,0,,1,-1,-1,-1,-1,
46440,0,,1,-1,-1,-1,-1,
46441,0,,1,-1,-1,-1,-1,
46442,0,,1,-1,-1,-1,-1,
46443,0,,1,-1,-1,-1,-1,
46444,0,,1,-1,-1,-1,-1,
46445,0,,1,-1,-1,-1,-1,
46446,0,,1,-1,-1,-1,-1,
46447,0,,1,-1,-1,-1,-1,
46448,0,,1,-1,-1,-1,-1,
46449,0,,1,-1,-1,-1,-1,
46450,0,,1,-1,-1,-1,-1,
46451,0,,1,-1,-1,-1,-1,
46452,0,,1,-1,-1,-1,-1,
46453,0,,1,-1,-1,-1,-1,
46454,0,,1,-1,-1,-1,-1,
46455,0,,1,-1,-1,-1,-1,
46456,0,,1,-1,-1,-1,-1,
46457,0,,1,-1,-1,-1,-1,
46458,0,,1,-1,-1,-1,-1,
46459,0,,1,-1,-1,-1,-1,
46460,0,,1,-1,-1,-1,-1,
46461,0,,1,-1,-1,-1,-1,
46462,0,,1,-1,-1,-1,-1,
46463,0,,1,-1,-1,-1,-1,
46464,0,,1,-1,-1,-1,-1,
46465,0,,1,-1,-1,-1,-1,
46466,0,,1,-1,-1,-1,-1,
46467,0,,1,-1,-1,-1,-1,
46468,0,,1,-1,-1,-1,-1,
46469,0,,1,-1,-1,-1,-1,
46470,0,,1,-1,-1,-1,-1,
46471,0,,1,-1,-1,-1,-1,
46472,0,,1,-1,-1,-1,-1,
46473,0,,1,-1,-1,-1,-1,
46474,0,,3,-1,-1,-1,-1,
46475,0,,1,-1,-1,-1,-1,
46476,0,,1,-1,-1,-1,-1,
46477,0,,1,-1,-1,-1,-1,
46478,0,,1,-1,-1,-1,-1,
46479,0,,1,-1,-1,-1,-1,
46480,0,,1,-1,-1,-1,-1,
46481,0,,1,-1,-1,-1,-1,
46482,0,,1,-1,-1,-1,-1,
46483,0,,1,-1,-1,-1,-1,
46484,0,,1,-1,-1,-1,-1,
46485,0,,1,-1,-1,-1,-1,
46486,0,,1,-1,-1,-1,-1,
46487,0,,1,-1,-1,-1,-1,
46488,0,,1,-1,-1,-1,-1,
46489,0,,1,-1,-1,-1,-1,
46490,0,,1,-1,-1,-1,-1,
46491,0,,1,-1,-1,-1,-1,
46492,0,,1,-1,-1,-1,-1,
46493,0,,1,-1,-1,-1,-1,
46494,0,,1,-1,-1,-1,-1,
46495,0,,1,-1,-1,-1,-1,
46496,0,,1,-1,-1,-1,-1,
46497,0,,1,-1,-1,-1,-1,
46498,0,,1,-1,-1,-1,-1,
46499,0,,1,-1,-1,-1,-1,
46500,0,,1,-1,-1,-1,-1,
46501,0,,1,-1,-1,-1,-1,
46502,0,,1,-1,-1,-1,-1,
46503,0,,1,-1,-1,-1,-1,
46504,0,,1,-1,-1,-1,-1,
46505,0,,1,-1,-1,-1,-1,
46506,0,,1,-1,-1,-1,-1,
46507,0,,1,-1,-1,-1,-1,
46508,0,,1,-1,-1,-1,-1,
46509,0,,1,-1,-1,-1,-1,
46510,0,,1,-1,-1,-1,-1,
46511,0,,1,-1,-1,-1,-1,
46512,0,,1,-1,-1,-1,-1,
46513,0,,1,-1,-1,-1,-1,
46514,0,,1,-1,-1,-1,-1,
46515,0,,1,-1,-1,-1,-1,
46516,0,,1,-1,-1,-1,-1,
46517,0,,1,-1,-1,-1,-1,
46518,0,,1,-1,-1,-1,-1,
46519,0,,1,-1,-1,-1,-1,
46520,0,,1,-1,-1,-1,-1,
46521,0,,1,-1,-1,-1,-1,
46522,0,,1,-1,-1,-1,-1,
46523,0,,1,-1,-1,-1,-1,
46524,0,,1,-1,-1,-1,-1,
46525,0,,1,-1,-1,-1,-1,
46526,0,,1,-1,-1,-1,-1,
46527,0,,1,-1,-1,-1,-1,
46528,0,,1,-1,-1,-1,-1,
